Domain;Action;Beta;ValidationPercent;TestdataPercent;TrainingdataPercent;NumProblems;NumusefulActions;NumuselessActions;Vars;Clauses;Body;TpTraining;TnTraining;FpTraining;FnTraining;RecallTraining;PrecisionTraining;TpTest;TnTest;FpTest;FnTest;RecallTest;PrecisionTest;TpValidation;TnValidation;FpValidation;FnValidation;RecallValidation;PrecisionValidation;Hypothesis;SecondsElapsed;Date
blocksworld;move_b_to_t;2;0;00.02;00.25;10;156;5884;4;5;9;32;525;15;0;1;0.680851;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;00.05;20;316;12094;4;5;1;62;1082;26;0;1;0.704545;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;0,052083333;30;500;18702;4;5;1;99;1661;38;0;1;0.722628;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;1;40;735;25785;4;5;1;138;2269;53;0;1;0.722513;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;00.25;10;156;5884;4;5;1;32;525;15;0;1;0.680851;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;00.05;20;316;12094;4;5;2;62;1082;26;0;1;0.704545;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;0,052083333;30;500;18702;4;5;2;99;1661;38;0;1;0.722628;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;1;40;735;25785;4;5;2;138;2269;53;0;1;0.722513;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;00.25;10;156;5884;4;5;2;32;525;15;0;1;0.680851;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.05;20;316;12094;4;5;6;73;1070;25;2;0.973333;0.744898;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;0,052083333;30;500;18702;4;5;6;110;1649;37;2;0.982143;0.748299;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;1;40;735;25785;4;5;6;151;2257;50;2;0.986928;0.751244;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.25;10;156;5884;4;5;6;33;523;14;2;0.942857;0.702128;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.05;20;316;12094;4;5;7;73;1070;25;2;0.973333;0.744898;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;0,052083333;30;500;18702;4;5;7;110;1649;37;2;0.982143;0.748299;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;1;40;735;25785;4;5;7;151;2257;50;2;0.986928;0.751244;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.25;10;156;5884;4;5;7;33;523;14;2;0.942857;0.702128;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.05;20;316;12094;4;5;8;73;1070;25;2;0.973333;0.744898;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;0,052083333;30;500;18702;4;5;8;110;1649;37;2;0.982143;0.748299;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;1;40;735;25785;4;5;8;151;2257;50;2;0.986928;0.751244;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.25;10;156;5884;4;5;8;33;523;14;2;0.942857;0.702128;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.05;20;316;12094;4;5;9;73;1070;25;2;0.973333;0.744898;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;0,052083333;30;500;18702;4;5;9;110;1649;37;2;0.982143;0.748299;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;1;40;735;25785;4;5;9;151;2257;50;2;0.986928;0.751244;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.25;10;156;5884;4;5;9;33;523;14;2;0.942857;0.702128;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.05;20;316;12094;4;5;1;73;1070;25;2;0.973333;0.744898;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;0,052083333;30;500;18702;4;5;1;110;1649;37;2;0.982143;0.748299;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;1;40;735;25785;4;5;1;151;2257;50;2;0.986928;0.751244;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.25;10;156;5884;4;5;1;33;523;14;2;0.942857;0.702128;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.05;20;316;12094;4;5;2;73;1070;25;2;0.973333;0.744898;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;0,052083333;30;500;18702;4;5;2;110;1649;37;2;0.982143;0.748299;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;1;40;735;25785;4;5;2;151;2257;50;2;0.986928;0.751244;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.25;10;156;5884;4;5;2;33;523;14;2;0.942857;0.702128;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;00.05;20;316;12094;6;5;5;107;9345;546;72;0.597765;0.163859;131;18702;613;179;0.422581;0.176075;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;0,052083333;30;500;18702;6;5;5;177;14446;871;112;0.612457;0.168893;131;18702;613;179;0.422581;0.176075;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;1;40;735;25785;6;5;5;152;20770;386;292;0.342342;0.282528;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;00.25;10;156;5884;6;5;5;38;4689;118;51;0.426966;0.24359;92;19050;265;218;0.296774;0.257703;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;00.05;20;316;12094;7;5;6;107;9345;546;72;0.597765;0.163859;131;18702;613;179;0.422581;0.176075;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;0,052083333;30;500;18702;7;5;6;176;14445;872;113;0.608997;0.167939;87;18731;584;223;0.280645;0.129657;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;1;40;735;25785;7;5;6;259;19959;1197;185;0.583333;0.177885;100;18755;560;210;0.322581;0.151515;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;00.25;10;156;5884;7;5;6;38;4689;118;51;0.426966;0.24359;92;19050;265;218;0.296774;0.257703;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;00.05;20;316;12094;8;6;7;70;9700;191;109;0.391061;0.268199;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;0,052083333;30;500;18702;8;6;7;176;14445;872;113;0.608997;0.167939;87;18731;584;223;0.280645;0.129657;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;1;40;735;25785;8;6;7;256;19918;1238;188;0.576577;0.171352;87;18731;584;223;0.280645;0.129657;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;00.25;10;156;5884;8;6;7;38;4689;118;51;0.426966;0.24359;92;19050;265;218;0.296774;0.257703;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;00.05;20;316;12094;9;6;7;70;9700;191;109;0.391061;0.268199;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;0,052083333;30;500;18702;9;6;7;176;14445;872;113;0.608997;0.167939;87;18731;584;223;0.280645;0.129657;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;1;40;735;25785;9;6;7;152;20770;386;292;0.342342;0.282528;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;00.25;10;156;5884;9;6;7;38;4689;118;51;0.426966;0.24359;92;19050;265;218;0.296774;0.257703;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;00.05;20;316;12094;1;6;8;101;9358;533;78;0.564246;0.159306;109;18720;595;201;0.351613;0.15483;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;0,052083333;30;500;18702;1;6;8;108;15024;293;181;0.373702;0.269327;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;1;40;735;25785;1;6;8;152;20770;386;292;0.342342;0.282528;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;00.25;10;156;5884;1;6;8;38;4689;118;51;0.426966;0.24359;92;19050;265;218;0.296774;0.257703;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;00.05;20;316;12094;2;7;9;101;9358;533;78;0.564246;0.159306;109;18720;595;201;0.351613;0.15483;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;0,052083333;30;500;18702;2;7;9;108;15024;293;181;0.373702;0.269327;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;1;40;735;25785;2;7;9;152;20770;386;292;0.342342;0.282528;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;00.25;10;156;5884;2;7;9;38;4689;118;51;0.426966;0.24359;92;19050;265;218;0.296774;0.257703;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;00.05;20;316;12094;5;5;5;62;1082;26;0;1;0.704545;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;0,052083333;30;500;18702;5;5;5;99;1661;38;0;1;0.722628;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;1;40;735;25785;5;5;5;138;2269;53;0;1;0.722513;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;00.25;10;156;5884;5;5;5;32;525;15;0;1;0.680851;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;00.05;20;316;12094;6;5;6;62;1082;26;0;1;0.704545;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;0,052083333;30;500;18702;6;5;6;99;1661;38;0;1;0.722628;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;1;40;735;25785;6;5;6;138;2269;53;0;1;0.722513;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;00.25;10;156;5884;6;5;6;32;525;15;0;1;0.680851;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;00.05;20;316;12094;7;6;7;62;1082;26;0;1;0.704545;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;0,052083333;30;500;18702;7;6;7;99;1661;38;0;1;0.722628;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;1;40;735;25785;7;6;7;138;2269;53;0;1;0.722513;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;00.25;10;156;5884;7;6;7;32;525;15;0;1;0.680851;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;00.05;20;316;12094;8;6;7;62;1082;26;0;1;0.704545;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;0,052083333;30;500;18702;8;6;7;99;1661;38;0;1;0.722628;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;1;40;735;25785;8;6;7;138;2269;53;0;1;0.722513;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;00.25;10;156;5884;8;6;7;32;525;15;0;1;0.680851;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;00.05;20;316;12094;9;6;8;62;1082;26;0;1;0.704545;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;0,052083333;30;500;18702;9;6;8;99;1661;38;0;1;0.722628;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;1;40;735;25785;9;6;8;138;2269;53;0;1;0.722513;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;00.25;10;156;5884;9;6;8;32;525;15;0;1;0.680851;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;00.05;20;316;12094;1;7;9;62;1082;26;0;1;0.704545;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;0,052083333;30;500;18702;1;7;9;99;1661;38;0;1;0.722628;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;1;40;735;25785;1;7;9;138;2269;53;0;1;0.722513;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;00.25;10;156;5884;1;7;9;32;525;15;0;1;0.680851;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.05;20;316;12094;5;5;5;73;1070;25;2;0.973333;0.744898;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;0,052083333;30;500;18702;5;5;5;110;1649;37;2;0.982143;0.748299;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;1;40;735;25785;5;5;5;151;2257;50;2;0.986928;0.751244;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.25;10;156;5884;5;5;5;33;523;14;2;0.942857;0.702128;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.05;20;316;12094;6;5;6;73;1070;25;2;0.973333;0.744898;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;0,052083333;30;500;18702;6;5;6;110;1649;37;2;0.982143;0.748299;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;1;40;735;25785;6;5;6;151;2257;50;2;0.986928;0.751244;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.25;10;156;5884;6;5;6;33;523;14;2;0.942857;0.702128;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.05;20;316;12094;7;6;7;73;1070;25;2;0.973333;0.744898;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;0,052083333;30;500;18702;7;6;7;110;1649;37;2;0.982143;0.748299;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;1;40;735;25785;7;6;7;151;2257;50;2;0.986928;0.751244;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.25;10;156;5884;7;6;7;33;523;14;2;0.942857;0.702128;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.05;20;316;12094;8;6;7;73;1070;25;2;0.973333;0.744898;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;0,052083333;30;500;18702;8;6;7;110;1649;37;2;0.982143;0.748299;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;1;40;735;25785;8;6;7;151;2257;50;2;0.986928;0.751244;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.25;10;156;5884;8;6;7;33;523;14;2;0.942857;0.702128;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.05;20;316;12094;9;6;8;73;1070;25;2;0.973333;0.744898;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;0,052083333;30;500;18702;9;6;8;110;1649;37;2;0.982143;0.748299;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;1;40;735;25785;9;6;8;151;2257;50;2;0.986928;0.751244;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.25;10;156;5884;9;6;8;33;523;14;2;0.942857;0.702128;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.05;20;316;12094;1;7;9;73;1070;25;2;0.973333;0.744898;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;0,052083333;30;500;18702;1;7;9;110;1649;37;2;0.982143;0.748299;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;1;40;735;25785;1;7;9;151;2257;50;2;0.986928;0.751244;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.25;10;156;5884;1;7;9;33;523;14;2;0.942857;0.702128;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;1;40;735;25786;5;6;5;152;20770;386;292;0.342342;0.282528;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;04/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;00.25;10;169;5872;5;6;5;40;4715;88;53;0.430108;2,170138889;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;04/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;00.05;20;347;12064;5;6;5;80;9680;185;125;0.390244;0.301887;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;04/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;0,052083333;30;562;18641;5;6;5;122;14984;274;226;0.350575;0.308081;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;04/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;1;40;735;25786;5;7;6;152;20770;386;292;0.342342;0.282528;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;04/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;00.25;10;169;5872;5;7;6;40;4715;88;53;0.430108;2,170138889;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;04/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;00.05;20;347;12064;5;7;6;80;9680;185;125;0.390244;0.301887;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;04/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;0,052083333;30;562;18641;5;7;6;122;14984;274;226;0.350575;0.308081;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;04/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;1;40;735;25786;6;8;7;152;20770;386;292;0.342342;0.282528;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;04/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;00.25;10;169;5872;6;8;7;40;4715;88;53;0.430108;2,170138889;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;04/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;00.05;20;347;12064;6;8;7;80;9680;185;125;0.390244;0.301887;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;04/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;0,052083333;30;562;18641;6;8;7;122;14984;274;226;0.350575;0.308081;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;04/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;1;40;735;25786;6;9;7;152;20770;386;292;0.342342;0.282528;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;04/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;00.25;10;169;5872;6;9;7;40;4715;88;53;0.430108;2,170138889;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;04/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;00.05;20;347;12064;6;9;7;80;9680;185;125;0.390244;0.301887;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;04/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;0,052083333;30;562;18641;6;9;7;122;14984;274;226;0.350575;0.308081;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;04/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;1;40;735;25786;6;1;8;152;20770;386;292;0.342342;0.282528;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;04/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;00.25;10;169;5872;6;1;8;40;4715;88;53;0.430108;2,170138889;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;04/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;00.05;20;347;12064;6;1;8;80;9680;185;125;0.390244;0.301887;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;04/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;0,052083333;30;562;18641;6;1;8;122;14984;274;226;0.350575;0.308081;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;04/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;1;40;735;25786;7;2;9;152;20770;386;292;0.342342;0.282528;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;04/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;00.25;10;169;5872;7;2;9;40;4715;88;53;0.430108;2,170138889;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;04/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;00.05;20;347;12064;7;2;9;80;9680;185;125;0.390244;0.301887;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;04/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;0,052083333;30;562;18641;7;2;9;121;14984;274;227;0.347701;0.306329;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;04/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;1;40;735;25786;4;6;5;138;2269;53;0;1;0.722513;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;04/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;00.25;10;169;5872;4;6;5;36;526;10;0;1;0.782609;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;04/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;00.05;20;347;12064;4;6;5;66;1080;24;0;1;0.733333;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;04/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;0,052083333;30;562;18641;4;6;5;103;1658;37;0;1;0.735714;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;04/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;1;40;735;25786;4;7;6;138;2269;53;0;1;0.722513;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;04/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;00.25;10;169;5872;4;7;6;36;526;10;0;1;0.782609;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;04/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;00.05;20;347;12064;4;7;6;66;1080;24;0;1;0.733333;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;04/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;0,052083333;30;562;18641;4;7;6;103;1658;37;0;1;0.735714;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;04/11/2021 01.00
